Alt: 129095.18 m | T: 608.22 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 492.33 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 129469.91 m | T: 610.42 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 493.21 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 129840.46 m | T: 612.58 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 494.07 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 130206.84 m | T: 614.70 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 494.91 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 130569.07 m | T: 616.78 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 495.73 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 130927.15 m | T: 618.82 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 496.54 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 131281.12 m | T: 620.82 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 497.32 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 131630.97 m | T: 622.78 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 498.10 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 131976.74 m | T: 624.71 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 498.85 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 132318.43 m | T: 626.60 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 499.59 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 132656.06 m | T: 628.45 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 500.32 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 132989.65 m | T: 630.26 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 501.03 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 133319.21 m | T: 632.05 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 501.72 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 133644.76 m | T: 633.79 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 502.41 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 133966.32 m | T: 635.51 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 503.07 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 134283.89 m | T: 637.19 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 503.73 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 134597.51 m | T: 638.84 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 504.37 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 134907.18 m | T: 640.45 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 504.99 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 135212.92 m | T: 642.04 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 505.61 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 135514.75 m | T: 643.60 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 506.21 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 135812.68 m | T: 645.12 K | P: 0.03 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 506.80 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 136106.74 m | T: 646.62 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 507.38 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 136396.93 m | T: 648.08 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 507.94 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 136683.28 m | T: 649.52 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 508.49 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 136965.80 m | T: 650.93 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 509.04 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 137244.51 m | T: 652.31 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 509.57 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 137519.42 m | T: 653.67 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 510.09 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 137790.56 m | T: 655.00 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 510.60 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 138057.95 m | T: 656.30 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 511.10 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 138321.59 m | T: 657.58 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 511.58 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 138581.50 m | T: 658.83 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 512.06 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 138837.71 m | T: 660.06 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 512.53 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 139090.23 m | T: 661.26 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 512.99 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 139339.08 m | T: 662.44 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 513.44 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 139584.28 m | T: 663.60 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 513.88 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 139825.85 m | T: 664.73 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 514.31 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 140063.79 m | T: 665.84 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 514.73 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 140298.14 m | T: 666.93 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 515.14 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 140528.91 m | T: 667.99 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 515.55 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 140756.12 m | T: 669.04 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 515.94 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 140979.79 m | T: 670.06 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 516.33 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 141199.92 m | T: 671.06 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 516.71 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 141416.56 m | T: 672.04 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 517.08 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 141629.71 m | T: 673.00 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 517.44 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 141839.38 m | T: 673.94 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 517.80 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 142045.61 m | T: 674.87 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 518.14 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 142248.41 m | T: 675.77 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 518.48 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 142447.80 m | T: 676.65 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 518.82 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 142643.80 m | T: 677.51 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 519.14 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 142836.42 m | T: 678.36 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 519.46 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 143025.69 m | T: 679.19 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 519.77 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 143211.63 m | T: 680.00 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 520.08 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 143394.26 m | T: 680.79 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 520.37 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 143573.59 m | T: 681.56 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 520.66 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 143749.64 m | T: 682.32 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 520.95 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 143922.45 m | T: 683.06 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 521.22 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 144092.02 m | T: 683.79 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 521.50 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 144258.37 m | T: 684.49 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 521.76 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 144421.54 m | T: 685.18 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 522.02 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 144581.53 m | T: 685.86 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 522.27 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 144738.37 m | T: 686.52 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 522.52 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 144892.08 m | T: 687.17 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 522.76 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 145042.68 m | T: 687.80 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 522.99 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 145190.19 m | T: 688.41 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 523.22 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 145334.63 m | T: 689.01 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 523.45 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 145476.03 m | T: 689.60 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 523.67 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 145614.40 m | T: 690.17 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 523.88 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 145749.77 m | T: 690.73 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 524.09 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 145882.15 m | T: 691.27 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 524.29 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146011.58 m | T: 691.80 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 524.49 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146138.07 m | T: 692.32 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 524.68 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146261.64 m | T: 692.82 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 524.87 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146382.31 m | T: 693.31 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 525.05 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146500.12 m | T: 693.79 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 525.23 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146615.07 m | T: 694.25 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 525.40 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146727.20 m | T: 694.70 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 525.57 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146836.52 m | T: 695.14 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 525.73 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146943.06 m | T: 695.57 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 525.89 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147046.85 m | T: 695.98 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.04 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147147.89 m | T: 696.39 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.19 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147246.23 m | T: 696.78 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.34 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147341.88 m | T: 697.16 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.48 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147434.86 m | T: 697.53 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.61 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147525.20 m | T: 697.89 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.75 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147612.93 m | T: 698.23 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.87 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147698.06 m | T: 698.57 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.00 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147780.62 m | T: 698.89 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.12 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147860.64 m | T: 699.21 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.24 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147938.13 m | T: 699.51 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.35 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148013.13 m | T: 699.81 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.46 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148085.66 m | T: 700.09 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.56 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148155.75 m | T: 700.36 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.66 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148223.41 m | T: 700.63 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.76 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148288.68 m | T: 700.88 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.85 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148351.58 m | T: 701.13 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.94 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148412.14 m | T: 701.36 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.03 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148470.37 m | T: 701.59 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.12 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148526.32 m | T: 701.81 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.20 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148580.00 m | T: 702.01 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.27 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148631.44 m | T: 702.21 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.35 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148680.66 m | T: 702.40 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.42 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148727.70 m | T: 702.58 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.48 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148772.58 m | T: 702.76 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.55 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148815.33 m | T: 702.92 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.61 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148855.98 m | T: 703.08 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.66 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148894.54 m | T: 703.22 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.72 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148931.06 m | T: 703.36 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.77 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148965.55 m | T: 703.50 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.82 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148998.05 m | T: 703.62 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.87 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149028.59 m | T: 703.74 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.91 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149057.19 m | T: 703.85 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.95 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149083.88 m | T: 703.95 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.99 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149108.69 m | T: 704.05 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.02 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149131.65 m | T: 704.13 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.05 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149152.79 m | T: 704.21 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.08 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149172.14 m | T: 704.29 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.11 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149189.73 m | T: 704.35 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.14 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149205.58 m | T: 704.42 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.16 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149219.74 m | T: 704.47 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.18 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149232.22 m | T: 704.52 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.20 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149243.06 m | T: 704.56 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.21 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149252.30 m | T: 704.59 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.22 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149259.95 m | T: 704.62 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.23 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149266.06 m | T: 704.65 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.24 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149270.66 m | T: 704.66 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.25 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149273.77 m | T: 704.68 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.25 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149275.43 m | T: 704.68 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.26 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149275.67 m | T: 704.68 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.26 m/s | V_w: [0.00, 0.00, 0.00] m/s
